wavelength,White,Red,FarRed
586,1.15244635531926,0.000741657041663,1.54679638514254E-05
588,1.15356688425299,0.001108504089403,9.44183988665116E-05
590,1.15400049808841,0.001194510245423,5.33842471031407E-05
591,1.15284380744369,0.001534488254858,-5.43450800055844E-06
593,1.15312656221022,0.001925960070411,-6.08664091272581E-05
595,1.15215853578109,0.002261298158014,8.73322956063653E-05
597,1.14975205463951,0.002557226028526,0.000111872616154
599,1.1465865768772,0.002914668930899,9.63741684953827E-05
601,1.14190552667428,0.00383241497492,0.000160517894955
602,1.13567635440874,0.004640694138894,7.56141370285558E-05
604,1.12725207145752,0.005462738406248,0.00013534956633
606,1.11703632978719,0.006596820553692,0.000171978718138
608,1.09427787672835,0.007829730274136,0.000114354596048
610,1.05993821556404,0.009368655650702,-1.93481308452897E-05
611,1.0264518781903,0.011060316218415,-1.63555213464624E-05
613,1.0023015379843,0.013129834629245,0.000255292999753
615,0.978397087015493,0.015800954000456,0.000184668963857
617,0.954828849847565,0.01860593221238,0.000251398436751
619,0.933124588315231,0.022334093665579,0.000271313168099
621,0.909062670137964,0.026462927298488,0.000221997136745
622,0.886456765882695,0.031453264313433,0.000371034984781
624,0.862630695806542,0.037228426213599,0.000479977554715
626,0.842563181444218,0.044185919978469,0.000415996439406
628,0.818909595886168,0.051893195832132,0.0005154228899
630,0.793618457442628,0.061464366057887,0.000525722165895
631,0.768282094384386,0.072392044297071,0.000698720600097
633,0.741858020117533,0.084117785432318,0.000818564964672
635,0.715289474611703,0.098228792551488,0.000825904654904
637,0.689620759347034,0.113281017030429,0.000847740949359
639,0.664034720464885,0.131080867158323,0.000965406177958
641,0.639220751642182,0.15104046847992,0.001243046623573
642,0.614933409395515,0.173165772343072,0.001140420223217
644,0.592270434162211,0.199194769922605,0.00131695450347
646,0.570453293319689,0.228117642548808,0.001577957527798
648,0.548231684357208,0.260778060304821,0.00177060163923
650,0.529014177410757,0.296983773148701,0.00203066971558
651,0.508227010783529,0.335835595220468,0.002558151934136
653,0.489269823886347,0.376732599795985,0.002641411023651
655,0.47002941467089,0.418484075934949,0.003033492817517
657,0.450827730198962,0.457125811152407,0.003488988777774
659,0.433335652282632,0.488031382166679,0.003986947172215
660,0.415626855324733,0.502177041802221,0.004704662645906
662,0.396906023325248,0.496282542328868,0.00545321184667
664,0.378743845298209,0.469108267574731,0.006291654284544
666,0.361953269080686,0.425974042196383,0.007277926033494
668,0.344595641643487,0.372334437328951,0.008359715556471
669,0.32872654630013,0.314705096688226,0.009515830251414
671,0.312678665271523,0.257299588773668,0.010804985368219
673,0.296796054879566,0.204274398447083,0.012406380433711
675,0.282757886376303,0.158952622780162,0.014053283284442
677,0.268883015285775,0.121597192546148,0.016086955301644
678,0.254938436460562,0.092467278955788,0.018279749977856
680,0.24143669723532,0.070338039083027,0.020477564648514
682,0.229356498247913,0.053176278105884,0.023096551495054
684,0.216480643640103,0.04057689182716,0.025963800772775
686,0.205318634838429,0.031281016790792,0.029216926491422
687,0.194833389132957,0.024106789372742,0.033115294969729
689,0.183156653755538,0.019220352967295,0.037443306087074
691,0.172090798623776,0.01500058163217,0.042026004831827
693,0.162030132489227,0.011944516711749,0.046293362855947
694,0.15245700945871,0.009375867100335,0.051562901076944
696,0.142467976056089,0.007424182089079,0.057575971166594
698,0.13433348049436,0.00583620221149,0.063475599468228
700,0.126216107429575,0.004588000683266,0.070130944603411
702,0.116940042878391,0.003690576162407,0.077056197366869
703,0.108921461755205,0.002947035856575,0.084460473436588
705,0.101486921001279,0.002400062048285,0.092561831662605
707,0.095756700531086,0.002168260309974,0.101329849913774
709,0.087833236026287,0.00147370991811,0.110587173206496
711,0.083896865194838,0.001232406366247,0.12037863390245
712,0.07753135071574,0.00100744420359,0.130463238490977
714,0.072720448228416,0.000994101852218,0.140271149933286
716,0.067594271412864,0.000823663693083,0.149414318102951
718,0.061774254854382,0.000651195986119,0.158506879640664
719,0.058057166491406,0.000516253465766,0.167330323876488
721,0.054292191806317,0.000379612826449,0.175252767613751
723,0.049953127329452,0.000160814031015,0.182159261605503
725,0.045035118725762,0.000262910279852,0.187394089928232
726,0.041875480841532,8.13506661209297E-05,0.191947243883339
728,0.039457731874236,0.000224898009878,0.196577908588813
730,0.03619572841692,6.16237221710975E-05,0.200398147956918
732,0.031407233396078,0.000206181491591,0.202286267890364
734,0.029895757253792,-0.000310159292561,0.203460289386527
735,0.026869350482295,-0.000124263722517,0.202995250304651
737,0.02433488351374,0.000124291415007,0.201290742640852
739,0.021629707798054,-0.000558510574627,0.196657740367476
741,0.019699912295918,-0.000494932322551,0.190568088195747
742,0.017218819386774,-0.000123124156118,0.182818329043998
744,0.014734899433325,-0.000163061389451,0.173904399839446
746,0.014868333456677,-2.02064229637166E-05,0.163599400112679
748,0.012391448810113,-0.000559939214391,0.151291424202775
749,0.012244365478651,0.000197604599634,0.137194374030714
751,0.010952234325328,-3.90072620847265E-05,0.121655407132
753,0.01092546937036,-0.000384697554511,0.105335031145146
755,0.009550533379374,-0.000284548487424,0.089820886888526
756,0.007610920674612,-0.000655083542059,0.075136514905153
758,0.006446494683786,-0.000499373660123,0.061255312065504
760,0.006622217940195,-0.000348097610128,0.049427358292915
762,0.004936201284112,0.000218502703364,0.039634650618101
763,0.002697610783007,-0.000454279835442,0.031229265400447
765,0.001999884759355,-0.000291613771833,0.024898468367946
767,0.001423444316953,-0.000312420955571,0.019600402860983
769,0.000481044324433,-0.000167687083509,0.015638059830937
770,-0.000122536066933,-0.0003037497418,0.012411433441689
772,-0.002131343452252,-0.000155391229489,0.009734649309993
774,-0.001286620712791,-0.000299001795264,0.007750683591302
776,-0.002114654383768,0.000184286669769,0.006468566718708
777,-0.002986902979114,0.000210344147729,0.005128756943082
779,-0.004312505266943,-0.000193973522404,0.003980774481878
781,-0.004689410753941,4.40317887920738E-05,0.003533254994283
782,-0.006642038320301,-0.00029081640112,0.002475323051537
784,-0.005407071687786,-0.000407534994334,0.002639104184412
786,-0.0063435691937,0.000502828522675,0.001943425779906
788,-0.006414562069431,4.62232576945657E-05,0.001281918966441
789,-0.008545937117584,-2.36430588966032E-05,0.001065092776284
791,-0.008960835240038,-4.95818193904216E-05,0.001228482356885
